Date,RELIANCE_Sales +,RELIANCE_Expenses +,RELIANCE_Operating Profit,RELIANCE_OPM %,RELIANCE_Other Income +,RELIANCE_Interest,RELIANCE_Depreciation,RELIANCE_Profit before tax,RELIANCE_Tax %,RELIANCE_Net Profit +,RELIANCE_EPS in Rs,RELIANCE_Raw PDF,HDFCBANK_Revenue +,HDFCBANK_Interest,HDFCBANK_Expenses +,HDFCBANK_Financing Profit,HDFCBANK_Financing Margin %,HDFCBANK_Other Income +,HDFCBANK_Depreciation,HDFCBANK_Profit before tax,HDFCBANK_Tax %,HDFCBANK_Net Profit +,HDFCBANK_EPS in Rs,HDFCBANK_Gross NPA %,HDFCBANK_Net NPA %,HDFCBANK_Raw PDF,INFY_Sales +,INFY_Expenses +,INFY_Operating Profit,INFY_OPM %,INFY_Other Income +,INFY_Interest,INFY_Depreciation,INFY_Profit before tax,INFY_Tax %,INFY_Net Profit +,INFY_EPS in Rs,INFY_Raw PDF,MM_Sales +,MM_Expenses +,MM_Operating Profit,MM_OPM %,MM_Other Income +,MM_Interest,MM_Depreciation,MM_Profit before tax,MM_Tax %,MM_Net Profit +,MM_EPS in Rs,MM_Raw PDF,BHARTIARTL_Sales +,BHARTIARTL_Expenses +,BHARTIARTL_Operating Profit,BHARTIARTL_OPM %,BHARTIARTL_Other Income +,BHARTIARTL_Interest,BHARTIARTL_Depreciation,BHARTIARTL_Profit before tax,BHARTIARTL_Tax %,BHARTIARTL_Net Profit +,BHARTIARTL_EPS in Rs,BHARTIARTL_Raw PDF,HUL_Sales +,HUL_Expenses +,HUL_Operating Profit,HUL_OPM %,HUL_Other Income +,HUL_Interest,HUL_Depreciation,HUL_Profit before tax,HUL_Tax %,HUL_Net Profit +,HUL_EPS in Rs,HUL_Raw PDF
2025-04-25,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-04-28,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-04-29,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-04-30,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-01,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-02,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-05,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-06,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-07,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-08,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-09,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-12,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-13,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-14,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-15,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-16,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-19,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-20,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-21,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-22,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-23,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-26,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-27,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-28,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-29,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-05-30,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-02,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-03,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-04,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-05,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-06,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-09,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-10,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-11,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-12,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-13,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-16,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-17,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-18,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
2025-06-19,261388.0,217556.0,43832.0,17.0,4905.0,6155.0,13479.0,29103.0,23.0,22611.0,14.34,,86779.0,46986.0,47709.0,-7916.0,-9.0,33489.0,0.0,25573.0,25.0,19285.0,12.31,,,,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,42599.0,34688.0,7911.0,19.0,1141.0,2397.0,2029.0,4627.0,23.0,3542.0,26.5,,47876.0,20867.0,27009.0,56.0,403.0,5502.0,12326.0,9584.0,-30.0,12476.0,19.33,,15670.0,12052.0,3618.0,23.0,171.0,80.0,347.0,3362.0,26.0,2475.0,10.49,
